Dataset,Classifier,AUC,AUC,F1,F1,LogLoss,LogLoss,Accuracy,Accuracy,Runtime,Runtime
,,mean,std,mean,std,mean,std,mean,std,mean,std
ThoraricSurgery.csv,MonteCarloRandomForest_Fix_Prob,0.6633035714285714,0.04105128582154318,0.4572646799331884,0.0026256895266796006,0.42223519233253237,0.01579398910747474,0.8425531914893618,0.008900638580149752,4.719091176986694,0.1338876837306044
ThoraricSurgery.csv,RandomForest,0.6330357142857143,0.06399596781582154,0.4651293693696693,0.028075757179098406,1.4017651177443897,0.5351836431621227,0.8297872340425532,0.013029200759485018,0.014769315719604492,0.002549855008893593
acute-inflammation.csv,MonteCarloRandomForest_Distance_Prob,1.0,0.0,1.0,0.0,0.031401780967512935,0.009332668665302631,1.0,0.0,6.6936346054077145,0.09694814312863473
acute-inflammation.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,1.0,0.0,1.0,0.0,0.01992341054674428,0.013186228159290492,1.0,0.0,789.8223996639251,440.6277329324795
acute-inflammation.csv,FeatureSqueezing_ZooAttack,1.0,0.0,1.0,0.0,0.015340157051477493,0.019336452286200876,1.0,0.0,0.0008767127990722656,0.00017467097370790563
acute-inflammation.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,1.0,5.551115123125783e-17,1.0,0.0,0.03297382660100277,0.009260123951422155,1.0,0.0,789.9592927455902,439.91991462211115
acute-inflammation.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,1.0,0.0,1.0,0.0,0.09080949209082033,0.01139946652681096,1.0,0.0,0.8181941032409668,0.09342248299126393
acute-inflammation.csv,RandomForest_ZooAttack,1.0,0.0,1.0,0.0,0.013687669457168372,0.02065310016258077,1.0,0.0,0.0010307788848876952,6.483771231540771e-05
acute-inflammation.csv,RandomForest,1.0,0.0,1.0,0.0,0.013687669457168372,0.02065310016258077,1.0,0.0,0.011322307586669921,0.0022991490637407318
acute-inflammation.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,1.0,0.0,1.0,0.0,0.09574113859914814,0.019692606194119184,1.0,0.0,0.9110440254211426,0.07011906560094826
acute-inflammation.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,1.0,5.551115123125783e-17,1.0,0.0,0.0319759175897501,0.012558838771702696,1.0,0.0,1218.1248601436614,477.8500350387102
acute-inflammation.csv,MonteCarloRandomForest_Depth_Prob,1.0,0.0,1.0,0.0,0.08770448228186836,0.013633481834773224,1.0,0.0,0.8233919143676758,0.13928402059992265
acute-inflammation.csv,MonteCarloRandomForest_Confidence_Prob,1.0,0.0,1.0,0.0,0.031371000845068886,0.010311086784076993,1.0,0.0,7.855485486984253,0.34027192009351315
acute-inflammation.csv,MonteCarloRandomForest_Bayes_Prob,1.0,0.0,1.0,0.0,0.06167622252010787,0.00933027261421199,1.0,0.0,7.725104427337646,0.3957212105845971
acute-inflammation.csv,MonteCarloRandomForest_Agreement_Prob,1.0,0.0,1.0,0.0,0.023486165347715145,0.014237082830103337,1.0,0.0,3.433998966217041,0.24914084492281632
acute-inflammation.csv,FeatureSqueezing,1.0,0.0,1.0,0.0,0.013687669457168372,0.02065310016258077,1.0,0.0,0.02298121452331543,0.007078166942459195
acute-inflammation.csv,MonteCarloRandomForest_Fix_Prob,1.0,0.0,1.0,0.0,0.09325105872188322,0.012973812316660666,1.0,0.0,0.841823148727417,0.06231239431098175
acute-nephritis.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,1.0,0.0,1.0,0.0,0.03963673828220786,0.01698058698129672,1.0,0.0,3.9338420391082765,0.3048452685893228
acute-nephritis.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,1.0,0.0,0.9651542649727768,0.019479358061704147,0.08551283347606381,0.022255273220434475,0.9666666666666666,0.018633899812498238,0.6418415069580078,0.09148048368103343
acute-nephritis.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,1.0,0.0,0.9825771324863883,0.023857243884072583,0.03793317450022884,0.019542480102000298,0.9833333333333334,0.022821773229381913,258.7089629173279,345.39023896687286
acute-nephritis.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,1.0,0.0,0.9912885662431942,0.019479358061704137,0.026458762249636964,0.015399975175386814,0.9916666666666666,0.018633899812498227,551.9978506088257,501.41817823714496
acute-nephritis.csv,FeatureSqueezing_ZooAttack,1.0,0.0,0.9738656987295826,0.02385724388407258,0.03743044598625748,0.03150461215063595,0.975,0.02282177322938192,0.0008022785186767578,0.0001026441133188506
acute-nephritis.csv,MonteCarloRandomForest_Depth_Prob,1.0,0.0,1.0,0.0,0.05951520725160895,0.006579504282315064,1.0,0.0,0.7535650730133057,0.05296945243573507
acute-nephritis.csv,MonteCarloRandomForest_Bayes_Prob,1.0,0.0,1.0,0.0,0.030597558150520017,0.00443114111270071,1.0,0.0,165.97011494636536,356.3048315123473
acute-nephritis.csv,MonteCarloRandomForest_Fix_Prob,1.0,0.0,1.0,0.0,0.07297393470417282,0.007063941425035064,1.0,0.0,0.7269248485565185,0.0647729923259925
acute-nephritis.csv,MonteCarloRandomForest_Distance_Prob,1.0,0.0,1.0,0.0,0.030853394197177197,0.0129971468433247,1.0,0.0,6.2564764499664305,0.7601990774420457
acute-nephritis.csv,MonteCarloRandomForest_Confidence_Prob,1.0,0.0,1.0,0.0,0.020998452928767303,0.00998476394350974,1.0,0.0,162.97497563362123,348.08238292297307
acute-nephritis.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,1.0,0.0,0.9651542649727768,0.019479358061704147,0.09675995687653696,0.01693954896033957,0.9666666666666666,0.018633899812498238,0.4416703701019287,0.02173944047637897
acute-nephritis.csv,MonteCarloRandomForest_Agreement_Prob,1.0,7.850462293418876e-17,1.0,0.0,0.008972341946274557,0.004931534049489739,1.0,0.0,2.858083724975586,0.30958553858379734
acute-nephritis.csv,FeatureSqueezing,1.0,0.0,1.0,0.0,0.009996325576678062,0.009070555238755914,1.0,0.0,0.01540064811706543,0.0009485382267351886
acute-nephritis.csv,RandomForest,1.0,0.0,1.0,0.0,0.009996325576678062,0.009070555238755914,1.0,0.0,0.018192815780639648,0.007388974696370327
acute-nephritis.csv,RandomForest_ZooAttack,1.0,0.0,0.9560879209518047,0.03143072538801682,0.03786821749479273,0.030457780799401854,0.9583333333333334,0.02946278254943951,0.0012993335723876954,0.0012414586527318666
backache.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.7135483870967743,0.16298145678249035,0.46268656716417916,0.0,0.36775019677039655,0.07209948452064527,0.861111111111111,0.0,7.737914037704468,0.192692531516084
backache.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.7316129032258065,0.11489940404069723,0.4610583446404342,0.0036408162455898786,0.3592200254765814,0.046444965051909905,0.8555555555555555,0.012422599874998795,16.0022274017334,2.913870730867016
backache.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.7096774193548387,0.14836956418161465,0.46268656716417916,0.0,0.40295534050853676,0.034036691367056546,0.861111111111111,0.0,1.8719254016876221,0.16161606305029091
backache.csv,FeatureSqueezing_ZooAttack,0.5941935483870967,0.06368006661817589,0.46268656716417916,0.0,2.0507341153083396,0.7751463931511319,0.861111111111111,0.0,0.004055404663085937,0.00724095661820726
backache.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.7012903225806452,0.14714769916450227,0.49742198100407053,0.07767074657258428,0.42338696294609834,0.03050620645114564,0.8666666666666668,0.01242259987499878,18.897550678253175,0.6697919623227889
backache.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.7187096774193549,0.10194262939430777,0.46268656716417916,0.0,0.37295527192471445,0.03277936831513778,0.861111111111111,0.0,2.2290017127990724,0.30162826749628713
backache.csv,MonteCarloRandomForest_Confidence_Prob,0.6890322580645162,0.14069472343664355,0.4610583446404342,0.0036408162455898786,0.4192239378455837,0.032851949777184156,0.8555555555555555,0.012422599874998795,20.115604162216187,0.743206755376109
backache.csv,FeatureSqueezing,0.6774193548387097,0.15639340453583742,0.4957937584803257,0.07865998267251938,1.2872294570765699,0.6993299528477561,0.861111111111111,0.01964185503295962,0.023373937606811522,0.00878936119497407
backache.csv,MonteCarloRandomForest_Agreement_Prob,0.7032258064516129,0.13729587061309945,0.46268656716417916,0.0,0.37676944950843155,0.06818604745183257,0.861111111111111,0.0,9.053078031539917,0.9472717473277679
backache.csv,MonteCarloRandomForest_Bayes_Prob,0.6825806451612904,0.16790624706773258,0.46268656716417916,0.0,0.5613617820952127,0.42250526311210257,0.861111111111111,0.0,24.14189968109131,1.7021414320110686
backache.csv,RandomForest_ZooAttack,0.6761290322580645,0.1558869090331463,0.4894001520867192,0.06438099651810972,1.2894820410105041,0.6992357564997623,0.8555555555555555,0.012422599874998842,0.0008229732513427735,0.00013267553712888628
backache.csv,MonteCarloRandomForest_Depth_Prob,0.7154838709677419,0.14263755979804366,0.46268656716417916,0.0,0.39898868338861526,0.03026796920923704,0.861111111111111,0.0,1.9155168056488037,0.11572618372617986
backache.csv,MonteCarloRandomForest_Distance_Prob,0.7090322580645161,0.1393533452727622,0.4610583446404342,0.0036408162455898786,0.37719385042685083,0.06914616243604209,0.8555555555555555,0.012422599874998795,18.475689935684205,1.78423878795815
backache.csv,MonteCarloRandomForest_Fix_Prob,0.704516129032258,0.16274505256134386,0.46268656716417916,0.0,0.38314183482056563,0.0472390772812393,0.861111111111111,0.0,1.715311050415039,0.12375906965125479
backache.csv,RandomForest,0.6774193548387097,0.15639340453583742,0.4957937584803257,0.07865998267251938,1.2872294570765699,0.6993299528477561,0.861111111111111,0.01964185503295962,0.017891502380371092,0.0032133260303283105
blood.csv,RandomForest_ZooAttack,0.5952930938457255,0.03714696781471138,0.47339895729887616,0.017379198218162663,1.386609046270369,0.4454751786255831,0.49997315436241613,0.021600281859931573,0.0014029979705810548,0.0010706257719012558
blood.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.6688150932887775,0.04591427012490798,0.5860575938367314,0.060535520121639395,0.5598062562196728,0.020528495783985322,0.7178970917225951,0.0450304618461975,8.933442783355712,0.3290141071497734
blood.csv,FeatureSqueezing,0.6794534948482317,0.04028852337924609,0.6064679131822445,0.03316996159197141,2.063303528587462,0.5190081869848034,0.7486979865771812,0.0348961537017152,0.013264846801757813,0.0028744031605122283
blood.csv,MonteCarloRandomForest_Agreement_Prob,0.6866081871345029,0.037205570148664664,0.611064363881199,0.03409150247450176,0.8446122414279298,0.1814648015825836,0.7486711409395973,0.03573365127734773,52.78584184646606,2.02503338023126
blood.csv,MonteCarloRandomForest_Confidence_Prob,0.7034266221108326,0.03874441129520494,0.5963186910225924,0.018491715927938707,0.6057007946172084,0.13185515777906995,0.7633467561521252,0.026852541990579668,127.13447337150573,2.1285419906849845
blood.csv,MonteCarloRandomForest_Depth_Prob,0.7240295182400446,0.034380397364367724,0.6228761344577058,0.033235779743858045,0.5049539964884635,0.017744175226674912,0.7820939597315436,0.01593307374649525,10.528013038635255,0.14814773759993144
blood.csv,MonteCarloRandomForest_Distance_Prob,0.7397284878863826,0.03964986098693732,0.6077555451925135,0.06230604779158744,0.4883598315199083,0.019396462100356067,0.7914272930648769,0.014776234701097055,86.40822377204896,17.47411343540013
blood.csv,MonteCarloRandomForest_Fix_Prob,0.7064049011417433,0.040996993863886194,0.6217819719198278,0.02988206935014486,0.5078566485887903,0.024063604475982055,0.7687337807606264,0.023673648255999134,10.25830135345459,0.4290507213715368
blood.csv,RandomForest,0.6794534948482317,0.04028852337924609,0.6064679131822445,0.03316996159197141,2.063303528587462,0.5190081869848034,0.7486979865771812,0.0348961537017152,0.02128157615661621,0.003426190611919484
blood.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.7432024505708716,0.038151706115237584,0.5799252544258854,0.05785390928035546,0.4942164305427494,0.020043492012529123,0.7820671140939597,0.024548908931516445,85.74332404136658,14.985851252785375
blood.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.7282818156502368,0.051660572245602374,0.5766540771165632,0.05480528300789695,0.5331842449196017,0.010339569764769645,0.7619865771812081,0.027453822963979822,9.42126817703247,0.3520180524786013
blood.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.669823865218602,0.032684192206888334,0.5756877068478212,0.03930999417634096,0.7031038839274893,0.11695968858680729,0.6991319910514541,0.03815380460359716,118.95089044570923,3.7163674820235286
blood.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.6235839598997494,0.027673651545114062,0.5755157088827316,0.03908631803695507,0.79585329634004,0.28665846228114117,0.6643937360178971,0.045865579545827775,44.07038526535034,1.0451371753635825
blood.csv,FeatureSqueezing_ZooAttack,0.7027742968532442,0.04976534130503251,0.6440038621776776,0.03946191872261588,1.4576852945890961,0.3113768842639257,0.7593557046979866,0.02877132493694698,0.0009371280670166015,2.2791494347140154e-05
blood.csv,MonteCarloRandomForest_Bayes_Prob,0.6997472848788637,0.039415844797823577,0.6102685423052316,0.04466225692996677,0.588634572718628,0.12028615194330727,0.7513288590604027,0.031268164347897254,140.79925580024718,6.373555404884097
chess-krvkp.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.9993102219375614,0.0006413768757610657,0.9909078574654961,0.0025720450067785953,0.06943018700789041,0.007365217237832747,0.990926741001565,0.0025683518649685117,250.47201538085938,7.086646538114756
chess-krvkp.csv,FeatureSqueezing_ZooAttack,0.9609306948984104,0.02622056366070754,0.9354696437632007,0.036545321277526965,0.5346173661268182,0.24588051531667196,0.9358724569640063,0.03642521480571599,0.0023393630981445312,0.0013795209265369944
chess-krvkp.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.9980589820635766,0.0008273804185474753,0.9615138569064987,0.009900933179979915,0.27838422224564807,0.012271692685668224,0.9615189749608763,0.009903875146292838,458.07528257369995,51.91717990673744
chess-krvkp.csv,MonteCarloRandomForest_Confidence_Prob,0.9978264248210855,0.0008702166837090904,0.9605680832221125,0.009350497501157715,0.27904982049706895,0.014767277632783677,0.9605751173708921,0.009353448813647825,377.71737122535706,19.34851972525911
chess-krvkp.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.9989225821578955,0.0014181461849932333,0.9912211071433641,0.0028419930321047977,0.08085385349254466,0.028366277983223984,0.9912402190923318,0.002836409259645335,692.352735042572,536.9615427848935
chess-krvkp.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.9992464885136243,0.0005867543565882706,0.9902824111398576,0.0038994646402087316,0.19188691385236106,0.00738393341083621,0.9903012519561816,0.00389315511795895,36.81804666519165,0.9145675047011314
chess-krvkp.csv,RandomForest_ZooAttack,0.9981437305318568,0.001211238053046464,0.9855798326070262,0.002039454226189468,0.09254614817737195,0.0341467959100373,0.9856073943661972,0.0020367140337928962,0.0014411449432373048,6.656568166056042e-05
chess-krvkp.csv,MonteCarloRandomForest_Bayes_Prob,0.9993387146204752,0.0005490138985296702,0.9880903419444227,0.0036000164187269443,0.2051978958944754,0.007269402601470076,0.9881113067292645,0.0035964126172632078,459.74665584564207,8.509475652458937
chess-krvkp.csv,MonteCarloRandomForest_Agreement_Prob,0.9986770396008815,0.001787423897691014,0.9915355257026637,0.003769442981217781,0.0795548162924155,0.02864546109612815,0.9915532081377151,0.003763613965243211,179.22258558273316,5.945288634939287
chess-krvkp.csv,RandomForest,0.9981437305318568,0.001211238053046464,0.9855798326070262,0.002039454226189468,0.09254614817737195,0.0341467959100373,0.9856073943661972,0.0020367140337928962,0.016399621963500977,0.000291239200134885
chess-krvkp.csv,MonteCarloRandomForest_Fix_Prob,0.9993545114299941,0.00037644770847456793,0.9902815921712291,0.002322019851223839,0.19085479867196012,0.006667066334815619,0.990300762910798,0.0023188923703638437,36.63913946151733,0.5130792086131967
chess-krvkp.csv,MonteCarloRandomForest_Distance_Prob,0.9989488965037001,0.0014621622773937025,0.9909068225326856,0.0017099737100489032,0.08011472364653578,0.030150089592712544,0.990926741001565,0.0017096347438595597,427.82951884269715,10.303823902574674
chess-krvkp.csv,MonteCarloRandomForest_Depth_Prob,0.997267725363607,0.0009004101401970401,0.9749514470132427,0.002472196482974806,0.3458345695802251,0.007330786196217651,0.9749687010954616,0.0024744575243518807,37.561011981964114,1.052972219028022
chess-krvkp.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.9972642580910616,0.000779271782000093,0.9749506605150321,0.002926834453081191,0.3477839587352844,0.009005860893510787,0.9749687010954616,0.0029277967147792756,38.1252167224884,0.8329368443002677
chess-krvkp.csv,FeatureSqueezing,0.9981437305318568,0.001211238053046464,0.9855798326070262,0.002039454226189468,0.09254614817737195,0.0341467959100373,0.9856073943661972,0.0020367140337928962,0.01660456657409668,0.00038361647915758084
cloud.csv,MonteCarloRandomForest_Agreement_Prob,0.47753968253968254,0.08683297752809446,0.49826203208556147,0.05877780896180935,0.7248122550963935,0.09711167209551234,0.6584415584415584,0.05425090538754659,3.708378314971924,0.13342446247551307
cloud.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.4275198412698412,0.09067057621914795,0.43789507983056375,0.0277462031341506,0.7347896272815557,0.06598853754203725,0.5922077922077922,0.026536125638574735,5.281578874588012,0.3141350129119002
cloud.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.4802281746031746,0.12377145904796236,0.47077614379084964,0.07572958508352304,0.6867191833371475,0.07716096707704151,0.6376623376623376,0.07630599271291358,10.764323329925537,3.1754694053501247
cloud.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.45720238095238097,0.17884529814424635,0.4406751336898395,0.050995702669238925,0.6702346136391861,0.041262430501169976,0.6303030303030303,0.04979295977319698,1.090327787399292,0.09602954322767514
cloud.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.4984920634920635,0.13459999247511437,0.4647812097812098,0.08445799349098534,0.6269511102958869,0.031141289988091868,0.7038961038961038,0.039599151529534526,9.483409929275513,2.231965148758813
cloud.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.45499999999999996,0.08152594042361704,0.4656877531071079,0.09258098526264967,0.6872172019436824,0.05097125546416929,0.6207792207792208,0.032155790538621415,0.9239471912384033,0.07178650804088671
cloud.csv,RandomForest_ZooAttack,0.4786309523809524,0.16126454521401756,0.45151981701456967,0.11997692180438355,2.0662679698906854,1.7777234220809008,0.4991341991341991,0.10838300170489544,0.0007863998413085938,6.199401136903266e-05
cloud.csv,FeatureSqueezing,0.5238095238095238,0.08627644868901077,0.513019325182513,0.06824957820944884,2.279730463456807,1.5469433183860961,0.6493506493506493,0.08938896037620912,0.008882427215576172,0.00021749372085938932
cloud.csv,MonteCarloRandomForest_Bayes_Prob,0.475734126984127,0.08811812631668421,0.4970855614973262,0.08089817319979464,0.6907887555506954,0.05863095742443592,0.6670995670995671,0.05611865820433031,9.90590443611145,0.36944973088897504
cloud.csv,FeatureSqueezing_ZooAttack,0.4262301587301588,0.17216486042754714,0.4376629604143836,0.1373749947781225,1.0649569170404742,0.7712245986124904,0.5580086580086581,0.12760837150712984,0.0021405696868896486,0.0029443878884543896
cloud.csv,RandomForest,0.5238095238095238,0.08627644868901077,0.513019325182513,0.06824957820944884,2.279730463456807,1.5469433183860961,0.6493506493506493,0.08938896037620912,0.008598423004150391,9.430767370661685e-05
cloud.csv,MonteCarloRandomForest_Fix_Prob,0.4886111111111111,0.11618140224998574,0.5061336049571343,0.07936463206571309,0.6613989453697784,0.05255897789880754,0.658008658008658,0.046850348099379546,0.8180675029754638,0.05441396645295281
cloud.csv,MonteCarloRandomForest_Distance_Prob,0.4641865079365079,0.12922170608252043,0.4853387841623135,0.09026874991971348,0.6430427434349764,0.03658073910264542,0.6952380952380952,0.0649963635634743,7.73804988861084,0.4201069170126018
cloud.csv,MonteCarloRandomForest_Depth_Prob,0.4691666666666666,0.09505890053235816,0.4416450216450216,0.09152586304657735,0.6569190342164282,0.038206144033235016,0.6493506493506493,0.07065367421623142,0.909127950668335,0.03525767129867876
cloud.csv,MonteCarloRandomForest_Confidence_Prob,0.48851190476190476,0.13370440528481997,0.4867927170868347,0.1212526205143177,0.6981984507250452,0.09156308980610432,0.6666666666666666,0.08761556124679262,9.321628332138062,0.7294775926361162
congressional-voting.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.5048221766312777,0.035758081504847015,0.407267563060968,0.020698915437364268,0.6870751085926764,0.011001978339775622,0.6160919540229886,0.013105464656311915,44.33735041618347,6.2617669945837235
congressional-voting.csv,FeatureSqueezing_ZooAttack,0.6172561725280926,0.03292579356574663,0.4595167267312273,0.031096098542741854,0.8869858497756548,0.1999213421929469,0.6,0.031895257300026694,0.0008191108703613281,2.4242374861348094e-05
congressional-voting.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.622007969695724,0.0361594100714712,0.47594949794011787,0.022713576753951536,0.8126375190264234,0.2057557775593388,0.6091954022988506,0.03351121778646722,41.81004190444946,2.6887009679948783
congressional-voting.csv,RandomForest,0.6172561725280926,0.03292579356574663,0.4595167267312273,0.031096098542741854,0.8869858497756548,0.1999213421929469,0.6,0.031895257300026694,0.009101390838623047,5.0167994131622904e-05
congressional-voting.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.6180473498083561,0.04336815294561772,0.47594949794011787,0.022713576753951536,0.8120815480338999,0.20718495858254468,0.6091954022988506,0.03351121778646722,3209.6272942066194,440.22552736872615
congressional-voting.csv,RandomForest_ZooAttack,0.6172561725280926,0.03292579356574663,0.4595167267312273,0.031096098542741854,0.8869858497756548,0.1999213421929469,0.6,0.031895257300026694,0.0008029460906982422,1.7754902082984953e-05
congressional-voting.csv,FeatureSqueezing,0.6172561725280926,0.03292579356574663,0.4595167267312273,0.031096098542741854,0.8869858497756548,0.1999213421929469,0.6,0.031895257300026694,0.01504220962524414,0.0005929533237570146
congressional-voting.csv,MonteCarloRandomForest_Agreement_Prob,0.6191784038435907,0.037811391398685106,0.4794728051785637,0.02829922186036641,0.8113647917787372,0.20547322993361808,0.6091954022988506,0.03897890794899583,29.517078495025636,1.1081024679712947
congressional-voting.csv,MonteCarloRandomForest_Bayes_Prob,0.6275928604082507,0.06312583787551172,0.4107594444765181,0.03380736455548407,0.6481225042921767,0.02071767814244482,0.6045977011494253,0.029973344391736323,63.47830858230591,2.0669512121129734
congressional-voting.csv,MonteCarloRandomForest_Confidence_Prob,0.5195070697105473,0.11367465180236906,0.41081061396381824,0.023301853636780473,0.6871016090743778,0.021707831413712582,0.6137931034482759,0.017431897572532332,35.47613515853882,2.420500960156152
congressional-voting.csv,MonteCarloRandomForest_Depth_Prob,0.6025008999851768,0.07164063546550382,0.41187600445430644,0.022445000424997013,0.6633711800127049,0.01295027759957058,0.6160919540229886,0.013105464656311915,4.659748172760009,0.0780385282560556
congressional-voting.csv,MonteCarloRandomForest_Distance_Prob,0.625194166352139,0.04459775057587733,0.48410746578193553,0.029155394631730426,0.8809304802640879,0.20923471203040864,0.6160919540229886,0.034097464308485766,69.42648191452027,2.5344899566789536
congressional-voting.csv,MonteCarloRandomForest_Fix_Prob,0.6103710679367358,0.04982676681367944,0.432761000126854,0.04332736032558615,0.6468613253204623,0.019955193792535336,0.5977011494252873,0.040638320757847506,5.488064193725586,0.23256346670707648
congressional-voting.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.614527442385378,0.03644475973172362,0.41081061396381824,0.023301853636780473,0.6670684041771141,0.011995663875454579,0.6137931034482759,0.017431897572532332,6.219471168518067,0.4731827821581721
congressional-voting.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.6093274588280139,0.04998707191010166,0.43658633927038987,0.034725705555930964,0.6478464652918483,0.019686815066692096,0.5977011494252873,0.0354276666837298,6.614590120315552,0.22442704666625202
credit-approval.csv,FeatureSqueezing,0.9175273257177846,0.032379226195774324,0.8491223707566193,0.03271192722684411,0.8741841450137775,0.48030522621522215,0.8507246376811594,0.03264892848135887,0.01577467918395996,0.0027344773059497906
credit-approval.csv,MonteCarloRandomForest_Agreement_Prob,0.9318103380657305,0.034763676737454056,0.8720894597660331,0.03775224068174052,0.43033875375854985,0.2625612111355132,0.8739130434782609,0.03716197508683501,29.515284299850464,0.3314437751198394
credit-approval.csv,MonteCarloRandomForest_Bayes_Prob,0.9306424954988788,0.03130215879551719,0.8706506970252914,0.039387726654408026,0.3472890789589002,0.05267851650639244,0.872463768115942,0.03922425681949093,81.742511510849,1.0948961629857565
credit-approval.csv,MonteCarloRandomForest_Confidence_Prob,0.92581402878621,0.03156977498009694,0.8606664165856521,0.031053167700684167,0.386409221620433,0.04619832479479063,0.8623188405797102,0.03158622422855556,77.84894499778747,2.9070902058169925
credit-approval.csv,MonteCarloRandomForest_Distance_Prob,0.9297358959752152,0.029758424189913462,0.8571145028446603,0.039015667414468554,0.36971434492126976,0.04558410866752584,0.8579710144927537,0.039224256819490926,63.22377562522888,1.8387446621871044
credit-approval.csv,RandomForest,0.9175273257177846,0.032379226195774324,0.8491223707566193,0.03271192722684411,0.8741841450137775,0.48030522621522215,0.8507246376811594,0.03264892848135887,0.016844940185546876,0.00034944256444952476
credit-approval.csv,RandomForest_ZooAttack,0.8895443547935267,0.012904894201604586,0.7644372710287028,0.03373744517823405,0.867306157960067,0.4043772009297095,0.7652173913043478,0.03460097503279222,0.0008658409118652344,5.492948819287952e-06
credit-approval.csv,MonteCarloRandomForest_Fix_Prob_ZooAttack,0.9367056574058579,0.02925251463424402,0.8700152450844009,0.03587882957971617,0.3781708182855014,0.04240571647006396,0.8710144927536232,0.03601383663707006,6.490263414382935,0.13113021297665065
credit-approval.csv,MonteCarloRandomForest_Distance_Prob_ZooAttack,0.9303042924121996,0.026187465830822654,0.8618905027921349,0.03614675808869396,0.37550543323353064,0.04034440877703996,0.8623188405797102,0.036231884057971,2653.208305931091,507.50210796224445
credit-approval.csv,MonteCarloRandomForest_Depth_Prob_ZooAttack,0.937579029420578,0.029650473871326095,0.8654855227979402,0.050627004730461306,0.4443641977816353,0.02429924256137837,0.8666666666666666,0.05087968023635349,7.3350725173950195,0.09710517292372947
credit-approval.csv,MonteCarloRandomForest_Confidence_Prob_ZooAttack,0.9302257735584574,0.02926836583159119,0.8585031738623892,0.03104793726347284,0.3919811986085105,0.037938715180213085,0.8594202898550725,0.031419541143012784,3036.400017166138,852.0037996344046
credit-approval.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.9306464264116856,0.030017948125437285,0.8637887446048188,0.04766250008058952,0.3916606369590447,0.15325551004162005,0.8652173913043478,0.04768314167061478,34.68387899398804,1.2096979134398493
credit-approval.csv,FeatureSqueezing_ZooAttack,0.8855369111808896,0.02371930064011514,0.7787444890938076,0.05636208689608253,0.7027700398425983,0.05305682237116187,0.7797101449275362,0.05532930193861187,0.0024473190307617186,0.0014619908473348586
credit-approval.csv,MonteCarloRandomForest_Depth_Prob,0.9380815898454854,0.029805926712159977,0.8618066840509947,0.043166620368900066,0.431847253274446,0.0263046866740579,0.863768115942029,0.04329672245301348,6.516922664642334,0.10223823285186338
credit-approval.csv,MonteCarloRandomForest_Fix_Prob,0.928642099154429,0.03322656723578267,0.8645833728174545,0.0425879053729335,0.3746118733626095,0.04493185126463186,0.8666666666666666,0.041816052307981175,6.002266979217529,0.0995517857281137
dresses-salesN.csv,MonteCarloRandomForest_Agreement_Prob_ZooAttack,0.5777093596059113,0.055982317815564196,0.5544328404132546,0.028603112806468642,0.702260355601676,0.041666004771998215,0.586,0.02509980079602224,1339.1853569984437,138.8179519568883
dresses-salesN.csv,FeatureSqueezing_ZooAttack,0.5790640394088669,0.05859026010588069,0.5679503069430935,0.042675329361153314,0.9974810736591009,0.3102041755544974,0.58,0.04123105625617661,0.0026775360107421874,0.0024051874567879838
